University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;1,18100;0,69788;0,89080;0,00000;0,00000
;1,18150;0,70877;0,87808;0,00000;0,00000
;1,18200;0,71518;0,86546;0,00000;0,00000
;1,18250;0,67546;0,85290;0,00000;0,00000
;1,18300;0,68122;0,84037;0,00000;0,00000
;1,18350;0,69980;0,82785;0,00000;0,00000
;1,18400;0,67610;0,81539;0,00000;0,00000
;1,18450;0,74337;0,80306;0,00000;0,00000
;1,18500;0,66200;0,79101;0,00000;0,00000
;1,18550;0,62100;0,77930;0,00000;0,00000
;1,18600;0,64342;0,76790;0,00000;0,00000
;1,18650;0,60819;0,75675;0,00000;0,00000
;1,18700;0,59089;0,74577;0,00000;0,00000
;1,18750;0,56462;0,73489;0,00000;0,00000
;1,18800;0,54091;0,72399;0,00000;0,00000
;1,18850;0,52297;0,71296;0,00000;0,00000
;1,18900;0,53643;0,70168;0,00000;0,00000
;1,18950;0,56398;0,69014;0,00000;0,00000
;1,19000;0,54732;0,67840;0,00000;0,00000
;1,19050;0,48453;0,66653;0,00000;0,00000
;1,19100;0,50888;0,65457;0,00000;0,00000
;1,19150;0,51977;0,64254;0,00000;0,00000
;1,19200;0,53386;0,63052;0,00000;0,00000
;1,19250;0,45826;0,61860;0,00000;0,00000
;1,19300;0,47812;0,60685;0,00000;0,00000
;1,19350;0,53066;0,59527;0,00000;0,00000
;1,19400;0,48389;0,58398;0,00000;0,00000
;1,19450;0,46211;0,57306;0,00000;0,00000
;1,19500;0,39996;0,56251;0,00000;0,00000
;1,19550;0,40444;0,55225;0,00000;0,00000
;1,19600;0,44481;0,54214;0,00000;0,00000
;1,19650;0,37818;0,53215;0,00000;0,00000
;1,19700;0,42367;0,52224;0,00000;0,00000
;1,19750;0,35960;0,51239;0,00000;0,00000
;1,19800;0,40124;0,50259;0,00000;0,00000
;1,19850;0,39996;0,49283;0,00000;0,00000
;1,19900;0,41406;0,48319;0,00000;0,00000
;1,19950;0,37113;0,47375;0,00000;0,00000
;1,20000;0,37049;0,46457;0,00000;0,00000
;1,20050;0,39355;0,45567;0,00000;0,00000
;1,20100;0,36536;0,44707;0,00000;0,00000
;1,20150;0,30193;0,43878;0,00000;0,00000
;1,20200;0,30193;0,43072;0,00000;0,00000
;1,20250;0,29425;0,42274;0,00000;0,00000
;1,20300;0,33269;0,41476;0,00000;0,00000
;1,20350;0,28912;0,40674;0,00000;0,00000
;1,20400;0,29104;0,39868;0,00000;0,00000
;1,20450;0,28079;0,39058;0,00000;0,00000
;1,20500;0,33076;0,38245;0,00000;0,00000
;1,20550;0,24619;0,37433;0,00000;0,00000
;1,20600;0,28463;0,36628;0,00000;0,00000
;1,20650;0,30065;0,35829;0,00000;0,00000
;1,20700;0,31283;0,35045;0,00000;0,00000
;1,20750;0,30001;0,34289;0,00000;0,00000
;1,20800;0,27438;0,33569;0,00000;0,00000
;1,20850;0,23722;0,32887;0,00000;0,00000
;1,20900;0,31090;0,32242;0,00000;0,00000
;1,20950;0,23594;0,31632;0,00000;0,00000
;1,21000;0,30770;0,31057;0,00000;0,00000
;1,21050;0,18533;0,30518;0,00000;0,00000
;1,21100;0,21224;0,30004;0,00000;0,00000
;1,21150;0,19558;0,29500;0,00000;0,00000
;1,21200;0,20903;0,28994;0,00000;0,00000
;1,21250;0,19302;0,28477;0,00000;0,00000
;1,21300;0,19878;0,27945;0,00000;0,00000
;1,21350;0,16547;0,27395;0,00000;0,00000
;1,21400;0,23338;0,26826;0,00000;0,00000
;1,21450;0,15714;0,26243;0,00000;0,00000
;1,21500;0,18148;0,25647;0,00000;0,00000
;1,21550;0,16226;0,25041;0,00000;0,00000
;1,21600;0,21224;0,24426;0,00000;0,00000
;1,21650;0,12510;0,23809;0,00000;0,00000
;1,21700;0,19045;0,23192;0,00000;0,00000
;1,21750;0,17315;0,22578;0,00000;0,00000
;1,21800;0,15586;0,21974;0,00000;0,00000
;1,21850;0,10140;0,21382;0,00000;0,00000
;1,21900;0,15778;0,20796;0,00000;0,00000
;1,21950;0,10908;0,20214;0,00000;0,00000
;1,22000;0,22633;0,19638;0,00000;0,00000
;1,22050;0,08986;0,19076;0,00000;0,00000
;1,22100;0,18020;0,18535;0,00000;0,00000
;1,22150;0,14689;0,18020;0,00000;0,00000
;1,22200;0,15842;0,17535;0,00000;0,00000
;1,22250;0,10011;0,17083;0,00000;0,00000
;1,22300;0,13663;0,16661;0,00000;0,00000
;1,22350;0,09819;0,16263;0,00000;0,00000
;1,22400;0,18212;0,15886;0,00000;0,00000
;1,22450;0,11229;0,15531;0,00000;0,00000
;1,22500;0,12831;0,15201;0,00000;0,00000
;1,22550;0,11934;0,14896;0,00000;0,00000
;1,22600;0,14240;0,14613;0,00000;0,00000
;1,22650;0,04886;0,14348;0,00000;0,00000
;1,22700;0,11485;0,14094;0,00000;0,00000
;1,22750;0,07513;0,13840;0,00000;0,00000
;1,22800;0,16290;0,13583;0,00000;0,00000
;1,22850;0,07897;0,13328;0,00000;0,00000
;1,22900;0,11549;0,13077;0,00000;0,00000
;1,22950;0,02387;0,12828;0,00000;0,00000
;1,23000;0,06936;0,12572;0,00000;0,00000
;1,23050;0,02131;0,12296;0,00000;0,00000
;1,23100;0,06680;0,11992;0,00000;0,00000
;1,23150;0,01939;0,11653;0,00000;0,00000
;1,23200;0,08218;0,11280;0,00000;0,00000
;1,23250;0,02323;0,10875;0,00000;0,00000
;1,23300;0,05527;0,10444;0,00000;0,00000
;1,23350;-0,03699;0,09988;0,00000;0,00000
;1,23400;0,03220;0,09504;0,00000;0,00000
;1,23450;0,05527;0,08991;0,00000;0,00000
;1,23500;0,07641;0,08460;0,00000;0,00000
;1,23550;0,02259;0,07929;0,00000;0,00000
;1,23600;0,05847;0,07410;0,00000;0,00000
;1,23650;0,05783;0,06912;0,00000;0,00000
;1,23700;0,05014;0,06444;0,00000;0,00000
;1,23750;0,05270;0,06013;0,00000;0,00000
;1,23800;0,08282;0,05626;0,00000;0,00000
;1,23850;-0,02098;0,05286;0,00000;0,00000
;1,23900;0,03092;0,04987;0,00000;0,00000
;1,23950;0,01490;0,04720;0,00000;0,00000
;1,24000;0,08346;0,04480;0,00000;0,00000
;1,24050;0,08153;0,04270;0,00000;0,00000
;1,24100;-0,00688;0,04098;0,00000;0,00000
;1,24150;0,01426;0,03961;0,00000;0,00000
;1,24200;0,02708;0,03847;0,00000;0,00000
;1,24250;0,02579;0,03747;0,00000;0,00000
;1,24300;0,06680;0,03659;0,00000;0,00000
;1,24350;0,01234;0,03585;0,00000;0,00000
;1,24400;0,01426;0,03524;0,00000;0,00000
;1,24450;0,00721;0,03468;0,00000;0,00000
;1,24500;0,06808;0,03414;0,00000;0,00000
;1,24550;-0,01713;0,03361;0,00000;0,00000
;1,24600;0,02259;0,03308;0,00000;0,00000
;1,24650;0,03092;0,03249;0,00000;0,00000
;1,24700;0,04886;0,03187;0,00000;0,00000
;1,24750;-0,03635;0,03124;0,00000;0,00000
;1,24800;0,03797;0,03056;0,00000;0,00000
;1,24850;0,04694;0,02982;0,00000;0,00000
;1,24900;0,00145;0,02905;0,00000;0,00000
;1,24950;0,03412;0,02829;0,00000;0,00000
;1,25000;0,04373;0,02755;0,00000;0,00000
;1,25050;0,02964;0,02688;0,00000;0,00000
;1,25100;-0,00688;0,02630;0,00000;0,00000
;1,25150;0,01234;0,02577;0,00000;0,00000
;1,25200;0,05270;0,02525;0,00000;0,00000
;1,25250;-0,03443;0,02475;0,00000;0,00000
;1,25300;0,01490;0,02423;0,00000;0,00000
;1,25350;0,00337;0,02363;0,00000;0,00000
;1,25400;0,00593;0,02294;0,00000;0,00000
;1,25450;-0,05173;0,02212;0,00000;0,00000
;1,25500;0,03348;0,02113;0,00000;0,00000
;1,25550;0,00401;0,01997;0,00000;0,00000
;1,25600;-0,00624;0,01868;0,00000;0,00000
;1,25650;-0,00880;0,01730;0,00000;0,00000
;1,25700;-0,00560;0,01582;0,00000;0,00000
;1,25750;-0,00880;0,01427;0,00000;0,00000
;1,25800;0,01875;0,01266;0,00000;0,00000
;1,25850;-0,06326;0,01102;0,00000;0,00000
;1,25900;-0,04340;0,00930;0,00000;0,00000
;1,25950;-0,04789;0,00742;0,00000;0,00000
;1,26000;-0,06070;0,00531;0,00000;0,00000
;1,26050;-0,00240;0,00295;0,00000;0,00000
;1,26100;-0,04084;0,00037;0,00000;0,00000
;1,26150;-0,07992;-0,00238;0,00000;0,00000
;1,26200;-0,01393;-0,00529;0,00000;0,00000
;1,26250;-0,01521;-0,00831;0,00000;0,00000
;1,26300;0,00529;-0,01135;0,00000;0,00000
;1,26350;-0,02418;-0,01425;0,00000;0,00000
;1,26400;-0,02226;-0,01693;0,00000;0,00000
;1,26450;-0,01329;-0,01935;0,00000;0,00000
;1,26500;0,01042;-0,02146;0,00000;0,00000
;1,26550;-0,02802;-0,02322;0,00000;0,00000
;1,26600;-0,01969;-0,02460;0,00000;0,00000
;1,26650;0,05527;-0,02560;0,00000;0,00000
;1,26700;0,05270;-0,02615;0,00000;0,00000
;1,26750;-0,01008;-0,02613;0,00000;0,00000
;1,26800;-0,01201;-0,02554;0,00000;0,00000
;1,26850;-0,01905;-0,02448;0,00000;0,00000
;1,26900;-0,02226;-0,02310;0,00000;0,00000
;1,26950;-0,02546;-0,02153;0,00000;0,00000
;1,27000;-0,00111;-0,01988;0,00000;0,00000
;1,27050;-0,02482;-0,01822;0,00000;0,00000
;1,27100;-0,04084;-0,01663;0,00000;0,00000
;1,27150;-0,05301;-0,01520;0,00000;0,00000
;1,27200;0,02003;-0,01402;0,00000;0,00000
;1,27250;-0,05750;-0,01309;0,00000;0,00000
;1,27300;-0,01329;-0,01242;0,00000;0,00000
;1,27350;-0,04917;-0,01204;0,00000;0,00000
;1,27400;-0,01329;-0,01193;0,00000;0,00000
;1,27450;-0,08441;-0,01212;0,00000;0,00000
;1,27500;-0,05301;-0,01263;0,00000;0,00000
;1,27550;-0,05686;-0,01352;0,00000;0,00000
;1,27600;-0,04148;-0,01480;0,00000;0,00000
;1,27650;-0,06006;-0,01643;0,00000;0,00000
;1,27700;-0,04724;-0,01836;0,00000;0,00000
;1,27750;-0,01905;-0,02054;0,00000;0,00000
;1,27800;-0,09850;-0,02288;0,00000;0,00000
;1,27850;-0,03699;-0,02535;0,00000;0,00000
;1,27900;-0,05173;-0,02794;0,00000;0,00000
;1,27950;-0,00496;-0,03057;0,00000;0,00000
;1,28000;0,01875;-0,03309;0,00000;0,00000
;1,28050;-0,03507;-0,03534;0,00000;0,00000
;1,28100;-0,02482;-0,03722;0,00000;0,00000
;1,28150;-0,01265;-0,03869;0,00000;0,00000
;1,28200;-0,02098;-0,03976;0,00000;0,00000
;1,28250;0,00721;-0,04040;0,00000;0,00000
;1,28300;-0,06903;-0,04062;0,00000;0,00000
;1,28350;-0,00880;-0,04047;0,00000;0,00000
;1,28400;-0,01969;-0,04004;0,00000;0,00000
;1,28450;-0,01329;-0,03935;0,00000;0,00000
;1,28500;-0,06903;-0,03844;0,00000;0,00000
;1,28550;-0,02995;-0,03740;0,00000;0,00000
;1,28600;-0,04084;-0,03633;0,00000;0,00000
;1,28650;-0,04148;-0,03530;0,00000;0,00000
;1,28700;-0,09273;-0,03438;0,00000;0,00000
;1,28750;-0,02098;-0,03364;0,00000;0,00000
;1,28800;-0,05493;-0,03315;0,00000;0,00000
;1,28850;0,00273;-0,03288;0,00000;0,00000
;1,28900;-0,07031;-0,03277;0,00000;0,00000
;1,28950;-0,04340;-0,03280;0,00000;0,00000
;1,29000;-0,02866;-0,03297;0,00000;0,00000
;1,29050;0,01939;-0,03324;0,00000;0,00000
;1,29100;0,00273;-0,03350;0,00000;0,00000
;1,29150;0,07961;-0,03357;0,00000;0,00000
;1,29200;-0,00176;-0,03328;0,00000;0,00000
;1,29250;0,00465;-0,03252;0,00000;0,00000
;1,29300;-0,06903;-0,03134;0,00000;0,00000
;1,29350;-0,02098;-0,02989;0,00000;0,00000
;1,29400;-0,06262;-0,02833;0,00000;0,00000
;1,29450;-0,00496;-0,02680;0,00000;0,00000
;1,29500;-0,06582;-0,02538;0,00000;0,00000
;1,29550;-0,00047;-0,02413;0,00000;0,00000
;1,29600;-0,06326;-0,02309;0,00000;0,00000
;1,29650;-0,06903;-0,02230;0,00000;0,00000
;1,29700;-0,08376;-0,02186;0,00000;0,00000
;1,29750;-0,06262;-0,02185;0,00000;0,00000
;1,29800;-0,02546;-0,02231;0,00000;0,00000
;1,29850;0,00657;-0,02316;0,00000;0,00000
;1,29900;-0,03507;-0,02426;0,00000;0,00000
;1,29950;-0,02546;-0,02545;0,00000;0,00000
;1,30000;-0,04276;-0,02669;0,00000;0,00000
;1,30050;0,02003;-0,02790;0,00000;0,00000
;1,30100;0,02836;-0,02898;0,00000;0,00000
;1,30150;0,05142;-0,02976;0,00000;0,00000
;1,30200;-0,02418;-0,03009;0,00000;0,00000
;1,30250;-0,01457;-0,02994;0,00000;0,00000
;1,30300;0,00785;-0,02937;0,00000;0,00000
;1,30350;0,03284;-0,02842;0,00000;0,00000
;1,30400;-0,01457;-0,02710;0,00000;0,00000
;1,30450;-0,04084;-0,02546;0,00000;0,00000
;1,30500;-0,04276;-0,02365;0,00000;0,00000
;1,30550;-0,00111;-0,02182;0,00000;0,00000
;1,30600;-0,04532;-0,02006;0,00000;0,00000
;1,30650;-0,01008;-0,01845;0,00000;0,00000
;1,30700;-0,06518;-0,01703;0,00000;0,00000
;1,30750;-0,01969;-0,01589;0,00000;0,00000
;1,30800;-0,02290;-0,01506;0,00000;0,00000
;1,30850;0,03797;-0,01450;0,00000;0,00000
;1,30900;0,01618;-0,01410;0,00000;0,00000
;1,30950;0,01170;-0,01373;0,00000;0,00000
;1,31000;-0,02738;-0,01329;0,00000;0,00000
;1,31050;0,02708;-0,01280;0,00000;0,00000
;1,31100;0,03733;-0,01221;0,00000;0,00000
;1,31150;0,01682;-0,01147;0,00000;0,00000
;1,31200;-0,03315;-0,01054;0,00000;0,00000
;1,31250;0,05334;-0,00945;0,00000;0,00000
;1,31300;0,01875;-0,00823;0,00000;0,00000
;1,31350;0,04950;-0,00683;0,00000;0,00000
;1,31400;0,03156;-0,00521;0,00000;0,00000
;1,31450;0,10076;-0,00334;0,00000;0,00000
;1,31500;0,00978;-0,00115;0,00000;0,00000
;1,31550;0,00273;0,00133;0,00000;0,00000
;1,31600;0,00209;0,00399;0,00000;0,00000
;1,31650;0,00273;0,00666;0,00000;0,00000
;1,31700;-0,00111;0,00921;0,00000;0,00000
;1,31750;-0,02418;0,01154;0,00000;0,00000
;1,31800;-0,02034;0,01354;0,00000;0,00000
;1,31850;0,04309;0,01512;0,00000;0,00000
;1,31900;-0,03379;0,01629;0,00000;0,00000
;1,31950;0,02515;0,01708;0,00000;0,00000
;1,32000;-0,00432;0,01750;0,00000;0,00000
;1,32050;-0,01649;0,01758;0,00000;0,00000
;1,32100;-0,02931;0,01733;0,00000;0,00000
;1,32150;0,05527;0,01674;0,00000;0,00000
;1,32200;-0,00111;0,01591;0,00000;0,00000
;1,32250;0,00209;0,01494;0,00000;0,00000
;1,32300;-0,00880;0,01387;0,00000;0,00000
;1,32350;0,06039;0,01274;0,00000;0,00000
;1,32400;0,01170;0,01165;0,00000;0,00000
;1,32450;0,00465;0,01068;0,00000;0,00000
;1,32500;-0,01393;0,00984;0,00000;0,00000
;1,32550;0,03861;0,00910;0,00000;0,00000
;1,32600;0,04437;0,00849;0,00000;0,00000
;1,32650;0,00785;0,00807;0,00000;0,00000
;1,32700;0,01939;0,00787;0,00000;0,00000
;1,32750;0,02195;0,00788;0,00000;0,00000
;1,32800;-0,00752;0,00806;0,00000;0,00000
;1,32850;0,05975;0,00838;0,00000;0,00000
;1,32900;0,01106;0,00885;0,00000;0,00000
;1,32950;0,02451;0,00946;0,00000;0,00000
;1,33000;-0,03635;0,01019;0,00000;0,00000
;1,33050;-0,01457;0,01091;0,00000;0,00000
;1,33100;-0,00880;0,01152;0,00000;0,00000
;1,33150;-0,00240;0,01192;0,00000;0,00000
;1,33200;-0,00432;0,01210;0,00000;0,00000
;1,33250;-0,00240;0,01206;0,00000;0,00000
;1,33300;-0,03187;0,01179;0,00000;0,00000
;1,33350;-0,00176;0,01128;0,00000;0,00000
;1,33400;0,01042;0,01055;0,00000;0,00000
;1,33450;0,00785;0,00964;0,00000;0,00000
;1,33500;-0,02610;0,00863;0,00000;0,00000
;1,33550;0,04630;0,00755;0,00000;0,00000
;1,33600;-0,00111;0,00646;0,00000;0,00000
;1,33650;-0,02226;0,00544;0,00000;0,00000
;1,33700;-0,04084;0,00445;0,00000;0,00000
;1,33750;0,04245;0,00346;0,00000;0,00000
;1,33800;-0,00688;0,00247;0,00000;0,00000
;1,33850;0,03028;0,00157;0,00000;0,00000
;1,33900;0,00273;0,00081;0,00000;0,00000
;1,33950;-0,00880;0,00021;0,00000;0,00000
;1,34000;-0,06070;-0,00026;0,00000;0,00000
;1,34050;0,02323;-0,00070;0,00000;0,00000
;1,34100;-0,03956;-0,00116;0,00000;0,00000
;1,34150;0,03476;-0,00165;0,00000;0,00000
;1,34200;-0,09402;-0,00217;0,00000;0,00000
;1,34250;-0,00496;-0,00276;0,00000;0,00000
;1,34300;-0,00240;-0,00350;0,00000;0,00000
;1,34350;-0,02546;-0,00436;0,00000;0,00000
;1,34400;-0,06070;-0,00531;0,00000;0,00000
;1,34450;0,03605;-0,00638;0,00000;0,00000
;1,34500;-0,03251;-0,00752;0,00000;0,00000
;1,34550;-0,02802;-0,00866;0,00000;0,00000
;1,34600;-0,05301;-0,00983;0,00000;0,00000
;1,34650;-0,00944;-0,01104;0,00000;0,00000
;1,34700;0,03220;-0,01229;0,00000;0,00000
;1,34750;0,01554;-0,01344;0,00000;0,00000
;1,34800;-0,04789;-0,01441;0,00000;0,00000
;1,34850;-0,04020;-0,01520;0,00000;0,00000
;1,34900;-0,05942;-0,01590;0,00000;0,00000
;1,34950;-0,02290;-0,01661;0,00000;0,00000
;1,35000;-0,03059;-0,01737;0,00000;0,00000
;1,35050;0,02900;-0,01816;0,00000;0,00000
;1,35100;-0,07736;-0,01893;0,00000;0,00000
;1,35150;0,06808;-0,01963;0,00000;0,00000
;1,35200;-0,03699;-0,02019;0,00000;0,00000
;1,35250;-0,02290;-0,02058;0,00000;0,00000
;1,35300;-0,05878;-0,02082;0,00000;0,00000
;1,35350;-0,02162;-0,02100;0,00000;0,00000
;1,35400;-0,03507;-0,02119;0,00000;0,00000
;1,35450;-0,04148;-0,02141;0,00000;0,00000
;1,35500;-0,03187;-0,02170;0,00000;0,00000
;1,35550;-0,06134;-0,02208;0,00000;0,00000
;1,35600;-0,03635;-0,02259;0,00000;0,00000
;1,35650;-0,06070;-0,02326;0,00000;0,00000
;1,35700;-0,03507;-0,02410;0,00000;0,00000
;1,35750;-0,09017;-0,02513;0,00000;0,00000
;1,35800;-0,03699;-0,02636;0,00000;0,00000
;1,35850;-0,00880;-0,02779;0,00000;0,00000
;1,35900;-0,04660;-0,02931;0,00000;0,00000
;1,35950;-0,01777;-0,03084;0,00000;0,00000
;1,36000;-0,04404;-0,03232;0,00000;0,00000
;1,36050;-0,05878;-0,03370;0,00000;0,00000
;1,36100;-0,01201;-0,03500;0,00000;0,00000
;1,36150;-0,04660;-0,03618;0,00000;0,00000
;1,36200;-0,01008;-0,03721;0,00000;0,00000
;1,36250;-0,07223;-0,03808;0,00000;0,00000
;1,36300;-0,05686;-0,03881;0,00000;0,00000
;1,36350;-0,02610;-0,03945;0,00000;0,00000
;1,36400;-0,05173;-0,04004;0,00000;0,00000
;1,36450;-0,06326;-0,04056;0,00000;0,00000
;1,36500;-0,02482;-0,04105;0,00000;0,00000
;1,36550;-0,01841;-0,04150;0,00000;0,00000
;1,36600;-0,00111;-0,04185;0,00000;0,00000
;1,36650;-0,03123;-0,04201;0,00000;0,00000
;1,36700;-0,01137;-0,04194;0,00000;0,00000
;1,36750;-0,02034;-0,04164;0,00000;0,00000
;1,36800;-0,00240;-0,04108;0,00000;0,00000
;1,36850;0,00273;-0,04026;0,00000;0,00000
;1,36900;-0,02290;-0,03917;0,00000;0,00000
;1,36950;-0,04468;-0,03783;0,00000;0,00000
;1,37000;-0,03315;-0,03634;0,00000;0,00000
;1,37050;-0,03699;-0,03480;0,00000;0,00000
;1,37100;-0,03571;-0,03329;0,00000;0,00000
;1,37150;-0,06518;-0,03189;0,00000;0,00000
;1,37200;-0,02546;-0,03067;0,00000;0,00000
;1,37250;-0,04981;-0,02968;0,00000;0,00000
;1,37300;0,00657;-0,02891;0,00000;0,00000
;1,37350;-0,01905;-0,02832;0,00000;0,00000
;1,37400;-0,03123;-0,02783;0,00000;0,00000
;1,37450;-0,02290;-0,02741;0,00000;0,00000
;1,37500;0,02067;-0,02704;0,00000;0,00000
;1,37550;-0,03892;-0,02666;0,00000;0,00000
;1,37600;0,00209;-0,02623;0,00000;0,00000
;1,37650;-0,05429;-0,02576;0,00000;0,00000
;1,37700;0,00593;-0,02527;0,00000;0,00000
;1,37750;-0,05878;-0,02478;0,00000;0,00000
;1,37800;0,01234;-0,02431;0,00000;0,00000
;1,37850;-0,06582;-0,02389;0,00000;0,00000
;1,37900;-0,04340;-0,02354;0,00000;0,00000
;1,37950;-0,02290;-0,02332;0,00000;0,00000
;1,38000;0,01618;-0,02323;0,00000;0,00000
;1,38050;-0,00752;-0,02319;0,00000;0,00000
;1,38100;-0,01393;-0,02312;0,00000;0,00000
;1,38150;-0,05045;-0,02299;0,00000;0,00000
;1,38200;0,00657;-0,02283;0,00000;0,00000
;1,38250;-0,05750;-0,02266;0,00000;0,00000
;1,38300;-0,01969;-0,02251;0,00000;0,00000
;1,38350;-0,02482;-0,02240;0,00000;0,00000
;1,38400;0,00081;-0,02234;0,00000;0,00000
;1,38450;-0,04596;-0,02230;0,00000;0,00000
;1,38500;0,00145;-0,02227;0,00000;0,00000
;1,38550;-0,03251;-0,02223;0,00000;0,00000
;1,38600;0,04502;-0,02216;0,00000;0,00000
;1,38650;-0,02418;-0,02199;0,00000;0,00000
;1,38700;0,02387;-0,02166;0,00000;0,00000
;1,38750;-0,04853;-0,02115;0,00000;0,00000
;1,38800;0,02964;-0,02050;0,00000;0,00000
;1,38850;0,00273;-0,01970;0,00000;0,00000
;1,38900;-0,00560;-0,01875;0,00000;0,00000
;1,38950;-0,01649;-0,01767;0,00000;0,00000
;1,39000;0,03028;-0,01648;0,00000;0,00000
;1,39050;-0,05429;-0,01522;0,00000;0,00000
;1,39100;0,05142;-0,01393;0,00000;0,00000
;1,39150;-0,05429;-0,01263;0,00000;0,00000
;1,39200;0,06103;-0,01133;0,00000;0,00000
;1,39250;-0,01585;-0,01003;0,00000;0,00000
;1,39300;-0,01073;-0,00872;0,00000;0,00000
;1,39350;-0,02098;-0,00744;0,00000;0,00000
;1,39400;0,03412;-0,00624;0,00000;0,00000
;1,39450;-0,07159;-0,00515;0,00000;0,00000
;1,39500;-0,02354;-0,00422;0,00000;0,00000
;1,39550;0,00209;-0,00355;0,00000;0,00000
;1,39600;0,03540;-0,00312;0,00000;0,00000
;1,39650;-0,08312;-0,00287;0,00000;0,00000
;1,39700;0,00017;-0,00282;0,00000;0,00000
;1,39750;-0,03187;-0,00299;0,00000;0,00000
;1,39800;0,01554;-0,00339;0,00000;0,00000
;1,39850;-0,01329;-0,00395;0,00000;0,00000
;1,39900;0,00209;-0,00460;0,00000;0,00000
;1,39950;-0,06390;-0,00531;0,00000;0,00000
;1,40000;0,02003;-0,00609;0,00000;0,00000
;1,40050;-0,03507;-0,00693;0,00000;0,00000
;1,40100;0,09819;-0,00778;0,00000;0,00000
;1,40150;-0,01521;-0,00848;0,00000;0,00000
;1,40200;0,06295;-0,00890;0,00000;0,00000
;1,40250;0,01554;-0,00897;0,00000;0,00000
;1,40300;0,00721;-0,00865;0,00000;0,00000
;1,40350;-0,02098;-0,00799;0,00000;0,00000
;1,40400;-0,00624;-0,00709;0,00000;0,00000
;1,40450;-0,00816;-0,00606;0,00000;0,00000
;1,40500;0,01618;-0,00498;0,00000;0,00000
;1,40550;0,00273;-0,00388;0,00000;0,00000
;1,40600;0,02964;-0,00277;0,00000;0,00000
;1,40650;-0,00816;-0,00164;0,00000;0,00000
;1,40700;0,02836;-0,00050;0,00000;0,00000
;1,40750;-0,01969;0,00064;0,00000;0,00000
;1,40800;0,02579;0,00174;0,00000;0,00000
;1,40850;-0,04404;0,00276;0,00000;0,00000
;1,40900;0,04181;0,00367;0,00000;0,00000
;1,40950;-0,04340;0,00443;0,00000;0,00000
;1,41000;-0,00624;0,00502;0,00000;0,00000
;1,41050;0,02644;0,00540;0,00000;0,00000
;1,41100;0,01875;0,00562;0,00000;0,00000
;1,41150;0,00401;0,00574;0,00000;0,00000
;1,41200;0,03156;0,00582;0,00000;0,00000
;1,41250;-0,04212;0,00589;0,00000;0,00000
;1,41300;0,04502;0,00593;0,00000;0,00000
;1,41350;-0,01265;0,00594;0,00000;0,00000
;1,41400;0,04181;0,00595;0,00000;0,00000
;1,41450;-0,02226;0,00598;0,00000;0,00000
;1,41500;0,02708;0,00604;0,00000;0,00000
;1,41550;-0,00560;0,00611;0,00000;0,00000
;1,41600;0,00529;0,00620;0,00000;0,00000
;1,41650;0,00145;0,00628;0,00000;0,00000
;1,41700;-0,00176;0,00634;0,00000;0,00000
;1,41750;-0,03763;0,00634;0,00000;0,00000
;1,41800;-0,00304;0,00624;0,00000;0,00000
;1,41850;-0,04532;0,00596;0,00000;0,00000
;1,41900;0,02323;0,00549;0,00000;0,00000
;1,41950;-0,03956;0,00483;0,00000;0,00000
;1,42000;0,01298;0,00401;0,00000;0,00000
;1,42050;-0,00624;0,00306;0,00000;0,00000
;1,42100;-0,06198;0,00202;0,00000;0,00000
;1,42150;-0,02354;0,00086;0,00000;0,00000
;1,42200;-0,00496;-0,00046;0,00000;0,00000
;1,42250;-0,01008;-0,00191;0,00000;0,00000
;1,42300;0,04117;-0,00340;0,00000;0,00000
;1,42350;-0,01265;-0,00481;0,00000;0,00000
;1,42400;0,00401;-0,00606;0,00000;0,00000
;1,42450;-0,01073;-0,00711;0,00000;0,00000
;1,42500;0,00785;-0,00797;0,00000;0,00000
;1,42550;-0,06775;-0,00866;0,00000;0,00000
;1,42600;-0,00752;-0,00925;0,00000;0,00000
;1,42650;-0,01585;-0,00980;0,00000;0,00000
;1,42700;0,01939;-0,01033;0,00000;0,00000
;1,42750;-0,04724;-0,01079;0,00000;0,00000
;1,42800;-0,01649;-0,01121;0,00000;0,00000
;1,42850;-0,01969;-0,01162;0,00000;0,00000
;1,42900;0,04502;-0,01201;0,00000;0,00000
;1,42950;0,02964;-0,01229;0,00000;0,00000
;1,43000;0,00529;-0,01236;0,00000;0,00000
;1,43050;-0,08248;-0,01220;0,00000;0,00000
;1,43100;0,01811;-0,01191;0,00000;0,00000
;1,43150;0,01234;-0,01157;0,00000;0,00000
;1,43200;0,00401;-0,01118;0,00000;0,00000
;1,43250;-0,03379;-0,01069;0,00000;0,00000
;1,43300;0,00209;-0,01017;0,00000;0,00000
;1,43350;-0,03123;-0,00965;0,00000;0,00000
;1,43400;-0,04789;-0,00919;0,00000;0,00000
;1,43450;-0,01969;-0,00888;0,00000;0,00000
;1,43500;-0,00111;-0,00875;0,00000;0,00000
;1,43550;-0,03507;-0,00879;0,00000;0,00000
;1,43600;-0,02162;-0,00898;0,00000;0,00000
;1,43650;-0,03187;-0,00934;0,00000;0,00000
;1,43700;-0,00624;-0,00985;0,00000;0,00000
;1,43750;-0,03059;-0,01049;0,00000;0,00000
;1,43800;-0,00560;-0,01123;0,00000;0,00000
;1,43850;-0,04917;-0,01204;0,00000;0,00000
