University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;0,29600;0,01391;-0,00463;0,00000;0,00000
;0,29650;-0,04632;-0,00301;0,00000;0,00000
;0,29700;0,02096;-0,00145;0,00000;0,00000
;0,29750;-0,02069;-0,00001;0,00000;0,00000
;0,29800;0,04018;0,00128;0,00000;0,00000
;0,29850;-0,00467;0,00242;0,00000;0,00000
;0,29900;0,04210;0,00347;0,00000;0,00000
;0,29950;0,01007;0,00446;0,00000;0,00000
;0,30000;0,00366;0,00541;0,00000;0,00000
;0,30050;-0,00851;0,00631;0,00000;0,00000
;0,30100;0,00878;0,00712;0,00000;0,00000
;0,30150;0,03762;0,00782;0,00000;0,00000
;0,30200;0,03377;0,00845;0,00000;0,00000
;0,30250;-0,01813;0,00907;0,00000;0,00000
;0,30300;0,05235;0,00968;0,00000;0,00000
;0,30350;0,01455;0,01029;0,00000;0,00000
;0,30400;0,09207;0,01096;0,00000;0,00000
;0,30450;0,08310;0,01179;0,00000;0,00000
;0,30500;0,06837;0,01292;0,00000;0,00000
;0,30550;-0,01428;0,01440;0,00000;0,00000
;0,30600;0,08695;0,01617;0,00000;0,00000
;0,30650;0,08118;0,01818;0,00000;0,00000
;0,30700;0,08951;0,02046;0,00000;0,00000
;0,30750;-0,03799;0,02302;0,00000;0,00000
;0,30800;0,07093;0,02572;0,00000;0,00000
;0,30850;0,03633;0,02842;0,00000;0,00000
;0,30900;0,03313;0,03105;0,00000;0,00000
;0,30950;0,03697;0,03355;0,00000;0,00000
;0,31000;0,06260;0,03588;0,00000;0,00000
;0,31050;0,03057;0,03801;0,00000;0,00000
;0,31100;0,06965;0,03994;0,00000;0,00000
;0,31150;0,01391;0,04168;0,00000;0,00000
;0,31200;0,10489;0,04323;0,00000;0,00000
;0,31250;0,02865;0,04462;0,00000;0,00000
;0,31300;0,08439;0,04590;0,00000;0,00000
;0,31350;-0,04375;0,04705;0,00000;0,00000
;0,31400;0,05812;0,04800;0,00000;0,00000
;0,31450;0,03569;0,04867;0,00000;0,00000
;0,31500;0,04979;0,04907;0,00000;0,00000
;0,31550;0,02032;0,04923;0,00000;0,00000
;0,31600;0,11578;0,04919;0,00000;0,00000
;0,31650;0,01904;0,04904;0,00000;0,00000
;0,31700;0,04530;0,04886;0,00000;0,00000
;0,31750;0,01263;0,04862;0,00000;0,00000
;0,31800;0,02800;0,04829;0,00000;0,00000
;0,31850;0,00110;0,04781;0,00000;0,00000
;0,31900;0,04338;0,04714;0,00000;0,00000
;0,31950;0,03377;0,04629;0,00000;0,00000
;0,32000;0,02416;0,04528;0,00000;0,00000
;0,32050;0,07478;0,04418;0,00000;0,00000
;0,32100;0,06837;0,04308;0,00000;0,00000
;0,32150;-0,01748;0,04205;0,00000;0,00000
;0,32200;0,03890;0,04109;0,00000;0,00000
;0,32250;0,04979;0,04016;0,00000;0,00000
;0,32300;0,08631;0,03929;0,00000;0,00000
;0,32350;-0,02645;0,03856;0,00000;0,00000
;0,32400;0,04658;0,03793;0,00000;0,00000
;0,32450;-0,02325;0,03733;0,00000;0,00000
;0,32500;0,09143;0,03670;0,00000;0,00000
;0,32550;0,01135;0,03608;0,00000;0,00000
;0,32600;0,00302;0,03548;0,00000;0,00000
;0,32650;0,02032;0,03486;0,00000;0,00000
;0,32700;0,04338;0,03420;0,00000;0,00000
;0,32750;0,03633;0,03351;0,00000;0,00000
;0,32800;0,01711;0,03283;0,00000;0,00000
;0,32850;-0,03799;0,03215;0,00000;0,00000
;0,32900;0,05748;0,03140;0,00000;0,00000
;0,32950;0,01327;0,03056;0,00000;0,00000
;0,33000;0,05171;0,02969;0,00000;0,00000
;0,33050;0,03890;0,02884;0,00000;0,00000
;0,33100;0,02993;0,02809;0,00000;0,00000
;0,33150;-0,02325;0,02744;0,00000;0,00000
;0,33200;0,03890;0,02683;0,00000;0,00000
;0,33250;0,07157;0,02627;0,00000;0,00000
;0,33300;0,00430;0,02579;0,00000;0,00000
;0,33350;0,04338;0,02544;0,00000;0,00000
;0,33400;0,00302;0,02521;0,00000;0,00000
;0,33450;0,00045;0,02504;0,00000;0,00000
;0,33500;0,02865;0,02488;0,00000;0,00000
;0,33550;0,01711;0,02470;0,00000;0,00000
;0,33600;-0,01877;0,02447;0,00000;0,00000
;0,33650;0,01007;0,02415;0,00000;0,00000
;0,33700;0,02993;0,02370;0,00000;0,00000
;0,33750;0,00494;0,02315;0,00000;0,00000
;0,33800;-0,00339;0,02251;0,00000;0,00000
;0,33850;-0,03671;0,02176;0,00000;0,00000
;0,33900;0,03762;0,02085;0,00000;0,00000
;0,33950;-0,01364;0,01979;0,00000;0,00000
;0,34000;-0,00980;0,01860;0,00000;0,00000
;0,34050;0,05555;0,01732;0,00000;0,00000
;0,34100;-0,05785;0,01599;0,00000;0,00000
;0,34150;-0,03671;0,01461;0,00000;0,00000
;0,34200;-0,02581;0,01308;0,00000;0,00000
;0,34250;-0,05913;0,01135;0,00000;0,00000
;0,34300;0,02736;0,00938;0,00000;0,00000
;0,34350;0,00878;0,00725;0,00000;0,00000
;0,34400;0,02288;0,00509;0,00000;0,00000
;0,34450;0,04082;0,00305;0,00000;0,00000
;0,34500;-0,02581;0,00124;0,00000;0,00000
;0,34550;0,01455;-0,00030;0,00000;0,00000
;0,34600;-0,00019;-0,00157;0,00000;0,00000
;0,34650;0,01839;-0,00258;0,00000;0,00000
;0,34700;0,03441;-0,00330;0,00000;0,00000
;0,34750;0,05684;-0,00368;0,00000;0,00000
;0,34800;-0,01684;-0,00367;0,00000;0,00000
;0,34850;0,05620;-0,00328;0,00000;0,00000
;0,34900;-0,01044;-0,00254;0,00000;0,00000
;0,34950;0,03249;-0,00151;0,00000;0,00000
;0,35000;-0,00916;-0,00025;0,00000;0,00000
;0,35050;0,04082;0,00116;0,00000;0,00000
;0,35100;-0,00211;0,00267;0,00000;0,00000
;0,35150;0,07221;0,00427;0,00000;0,00000
;0,35200;-0,01684;0,00594;0,00000;0,00000
;0,35250;0,04338;0,00767;0,00000;0,00000
;0,35300;-0,08155;0,00937;0,00000;0,00000
;0,35350;-0,00595;0,01090;0,00000;0,00000
;0,35400;-0,03158;0,01209;0,00000;0,00000
;0,35450;0,09079;0,01291;0,00000;0,00000
;0,35500;0,00302;0,01345;0,00000;0,00000
;0,35550;0,04530;0,01385;0,00000;0,00000
;0,35600;0,02929;0,01418;0,00000;0,00000
;0,35650;0,06709;0,01454;0,00000;0,00000
;0,35700;-0,00339;0,01498;0,00000;0,00000
;0,35750;0,04979;0,01554;0,00000;0,00000
;0,35800;-0,02581;0,01617;0,00000;0,00000
;0,35850;0,10489;0,01686;0,00000;0,00000
;0,35900;-0,01492;0,01761;0,00000;0,00000
;0,35950;0,06132;0,01845;0,00000;0,00000
;0,36000;0,06581;0,01938;0,00000;0,00000
;0,36050;0,02672;0,02045;0,00000;0,00000
;0,36100;0,03890;0,02166;0,00000;0,00000
;0,36150;0,04851;0,02298;0,00000;0,00000
;0,36200;0,02608;0,02439;0,00000;0,00000
;0,36250;0,11834;0,02587;0,00000;0,00000
;0,36300;0,09848;0,02751;0,00000;0,00000
;0,36350;0,03762;0,02940;0,00000;0,00000
;0,36400;-0,01172;0,03152;0,00000;0,00000
;0,36450;0,03697;0,03369;0,00000;0,00000
;0,36500;0,04594;0,03578;0,00000;0,00000
;0,36550;0,06581;0,03772;0,00000;0,00000
;0,36600;0,03697;0,03952;0,00000;0,00000
;0,36650;0,06196;0,04119;0,00000;0,00000
;0,36700;-0,05785;0,04268;0,00000;0,00000
;0,36750;0,05620;0,04389;0,00000;0,00000
;0,36800;-0,02069;0,04470;0,00000;0,00000
;0,36850;0,02800;0,04509;0,00000;0,00000
;0,36900;0,02352;0,04503;0,00000;0,00000
;0,36950;0,11514;0,04460;0,00000;0,00000
;0,37000;0,07093;0,04399;0,00000;0,00000
;0,37050;0,03057;0,04338;0,00000;0,00000
;0,37100;0,04787;0,04285;0,00000;0,00000
;0,37150;0,07542;0,04240;0,00000;0,00000
;0,37200;0,02416;0,04208;0,00000;0,00000
;0,37250;0,04594;0,04188;0,00000;0,00000
;0,37300;-0,02838;0,04175;0,00000;0,00000
;0,37350;0,03057;0,04158;0,00000;0,00000
;0,37400;0,05299;0,04129;0,00000;0,00000
;0,37450;0,04594;0,04090;0,00000;0,00000
;0,37500;0,00686;0,04046;0,00000;0,00000
;0,37550;0,01455;0,03995;0,00000;0,00000
;0,37600;0,03890;0,03935;0,00000;0,00000
;0,37650;0,04082;0,03866;0,00000;0,00000
;0,37700;0,00366;0,03791;0,00000;0,00000
;0,37750;0,03057;0,03711;0,00000;0,00000
;0,37800;0,01007;0,03624;0,00000;0,00000
;0,37850;0,03505;0,03530;0,00000;0,00000
;0,37900;0,01199;0,03431;0,00000;0,00000
;0,37950;0,01711;0,03327;0,00000;0,00000
;0,38000;0,05043;0,03220;0,00000;0,00000
;0,38050;0,02352;0,03115;0,00000;0,00000
;0,38100;-0,01941;0,03014;0,00000;0,00000
;0,38150;0,05748;0,02915;0,00000;0,00000
;0,38200;-0,05593;0,02816;0,00000;0,00000
;0,38250;0,01647;0,02710;0,00000;0,00000
;0,38300;0,02032;0,02594;0,00000;0,00000
;0,38350;0,06901;0,02471;0,00000;0,00000
;0,38400;-0,08155;0,02349;0,00000;0,00000
;0,38450;0,03954;0,02225;0,00000;0,00000
;0,38500;0,01071;0,02095;0,00000;0,00000
;0,38550;-0,01748;0,01962;0,00000;0,00000
;0,38600;-0,01044;0,01826;0,00000;0,00000
;0,38650;0,02672;0,01684;0,00000;0,00000
;0,38700;-0,01044;0,01540;0,00000;0,00000
;0,38750;-0,00147;0,01397;0,00000;0,00000
;0,38800;-0,05913;0,01252;0,00000;0,00000
;0,38850;0,00110;0,01100;0,00000;0,00000
;0,38900;-0,01941;0,00937;0,00000;0,00000
;0,38950;-0,02774;0,00763;0,00000;0,00000
;0,39000;-0,02325;0,00580;0,00000;0,00000
;0,39050;-0,00467;0,00388;0,00000;0,00000
;0,39100;0,00110;0,00191;0,00000;0,00000
;0,39150;-0,03350;-0,00005;0,00000;0,00000
;0,39200;-0,02838;-0,00198;0,00000;0,00000
;0,39250;-0,07899;-0,00390;0,00000;0,00000
;0,39300;0,04915;-0,00586;0,00000;0,00000
;0,39350;-0,01813;-0,00781;0,00000;0,00000
;0,39400;-0,04311;-0,00965;0,00000;0,00000
;0,39450;-0,04119;-0,01138;0,00000;0,00000
;0,39500;0,02224;-0,01302;0,00000;0,00000
;0,39550;0,03569;-0,01452;0,00000;0,00000
;0,39600;-0,01492;-0,01576;0,00000;0,00000
;0,39650;-0,00787;-0,01666;0,00000;0,00000
;0,39700;0,07862;-0,01722;0,00000;0,00000
;0,39750;0,00430;-0,01735;0,00000;0,00000
;0,39800;0,02544;-0,01701;0,00000;0,00000
;0,39850;-0,01620;-0,01620;0,00000;0,00000
;0,39900;0,02224;-0,01502;0,00000;0,00000
;0,39950;-0,04439;-0,01356;0,00000;0,00000
;0,40000;-0,00467;-0,01195;0,00000;0,00000
;0,40050;-0,03991;-0,01033;0,00000;0,00000
;0,40100;0,02288;-0,00878;0,00000;0,00000
;0,40150;-0,01172;-0,00737;0,00000;0,00000
;0,40200;0,04851;-0,00605;0,00000;0,00000
;0,40250;-0,03222;-0,00481;0,00000;0,00000
;0,40300;0,02800;-0,00362;0,00000;0,00000
;0,40350;0,00622;-0,00249;0,00000;0,00000
;0,40400;0,03826;-0,00140;0,00000;0,00000
;0,40450;0,00878;-0,00030;0,00000;0,00000
;0,40500;-0,01492;0,00081;0,00000;0,00000
;0,40550;-0,00916;0,00189;0,00000;0,00000
;0,40600;0,04979;0,00288;0,00000;0,00000
;0,40650;-0,03350;0,00381;0,00000;0,00000
;0,40700;0,01647;0,00464;0,00000;0,00000
;0,40750;-0,03094;0,00536;0,00000;0,00000
;0,40800;0,03826;0,00592;0,00000;0,00000
;0,40850;-0,00851;0,00633;0,00000;0,00000
;0,40900;0,08054;0,00667;0,00000;0,00000
;0,40950;0,02480;0,00702;0,00000;0,00000
;0,41000;0,05107;0,00750;0,00000;0,00000
;0,41050;0,03954;0,00817;0,00000;0,00000
;0,41100;0,04530;0,00907;0,00000;0,00000
;0,41150;-0,00147;0,01019;0,00000;0,00000
;0,41200;0,07413;0,01151;0,00000;0,00000
;0,41250;-0,00403;0,01297;0,00000;0,00000
;0,41300;0,01968;0,01454;0,00000;0,00000
;0,41350;0,06260;0,01615;0,00000;0,00000
;0,41400;0,09464;0,01782;0,00000;0,00000
;0,41450;0,04723;0,01961;0,00000;0,00000
;0,41500;0,06965;0,02160;0,00000;0,00000
;0,41550;0,04851;0,02378;0,00000;0,00000
;0,41600;0,07670;0,02613;0,00000;0,00000
;0,41650;0,00494;0,02862;0,00000;0,00000
;0,41700;0,05620;0,03115;0,00000;0,00000
;0,41750;-0,02197;0,03360;0,00000;0,00000
;0,41800;0,07798;0,03587;0,00000;0,00000
;0,41850;0,05427;0,03790;0,00000;0,00000
;0,41900;0,05684;0,03973;0,00000;0,00000
;0,41950;0,03377;0,04139;0,00000;0,00000
;0,42000;0,07606;0,04289;0,00000;0,00000
;0,42050;-0,02709;0,04423;0,00000;0,00000
;0,42100;0,06452;0,04533;0,00000;0,00000
;0,42150;0,00174;0,04616;0,00000;0,00000
;0,42200;0,02800;0,04668;0,00000;0,00000
;0,42250;0,06004;0,04688;0,00000;0,00000
;0,42300;0,11642;0,04685;0,00000;0,00000
;0,42350;-0,01620;0,04672;0,00000;0,00000
;0,42400;0,01711;0,04652;0,00000;0,00000
;0,42450;0,04466;0,04620;0,00000;0,00000
;0,42500;0,05940;0,04573;0,00000;0,00000
;0,42550;0,00110;0,04517;0,00000;0,00000
;0,42600;0,11258;0,04456;0,00000;0,00000
;0,42650;0,04979;0,04396;0,00000;0,00000
;0,42700;0,04082;0,04348;0,00000;0,00000
;0,42750;-0,02197;0,04311;0,00000;0,00000
;0,42800;0,03569;0,04275;0,00000;0,00000
;0,42850;0,07349;0,04233;0,00000;0,00000
;0,42900;0,03185;0,04189;0,00000;0,00000
;0,42950;-0,00531;0,04145;0,00000;0,00000
;0,43000;0,05171;0,04099;0,00000;0,00000
;0,43050;0,01519;0,04046;0,00000;0,00000
;0,43100;0,04979;0,03987;0,00000;0,00000
;0,43150;0,00622;0,03924;0,00000;0,00000
;0,43200;-0,01877;0,03853;0,00000;0,00000
;0,43250;0,03954;0,03770;0,00000;0,00000
;0,43300;0,01327;0,03672;0,00000;0,00000
;0,43350;-0,01236;0,03560;0,00000;0,00000
;0,43400;-0,00019;0,03431;0,00000;0,00000
;0,43450;-0,03414;0,03283;0,00000;0,00000
;0,43500;0,03057;0,03112;0,00000;0,00000
;0,43550;0,01775;0,02920;0,00000;0,00000
;0,43600;0,01711;0,02717;0,00000;0,00000
;0,43650;0,01519;0,02512;0,00000;0,00000
;0,43700;-0,00916;0,02309;0,00000;0,00000
;0,43750;0,07670;0,02112;0,00000;0,00000
;0,43800;-0,00787;0,01931;0,00000;0,00000
;0,43850;-0,03158;0,01768;0,00000;0,00000
;0,43900;-0,06874;0,01615;0,00000;0,00000
;0,43950;-0,01620;0,01457;0,00000;0,00000
;0,44000;0,00750;0,01284;0,00000;0,00000
;0,44050;0,01519;0,01100;0,00000;0,00000
;0,44100;0,00686;0,00915;0,00000;0,00000
;0,44150;-0,01941;0,00735;0,00000;0,00000
;0,44200;-0,00467;0,00563;0,00000;0,00000
;0,44250;0,01199;0,00400;0,00000;0,00000
;0,44300;0,04530;0,00250;0,00000;0,00000
;0,44350;-0,02774;0,00121;0,00000;0,00000
;0,44400;-0,04696;0,00013;0,00000;0,00000
;0,44450;-0,05400;-0,00085;0,00000;0,00000
;0,44500;-0,01300;-0,00186;0,00000;0,00000
;0,44550;0,02672;-0,00293;0,00000;0,00000
;0,44600;-0,05593;-0,00403;0,00000;0,00000
;0,44650;-0,01492;-0,00514;0,00000;0,00000
;0,44700;0,00238;-0,00626;0,00000;0,00000
;0,44750;0,03954;-0,00735;0,00000;0,00000
;0,44800;0,00942;-0,00831;0,00000;0,00000
;0,44850;-0,01620;-0,00903;0,00000;0,00000
;0,44900;0,02736;-0,00952;0,00000;0,00000
;0,44950;0,02865;-0,00974;0,00000;0,00000
;0,45000;-0,02133;-0,00968;0,00000;0,00000
;0,45050;0,02865;-0,00935;0,00000;0,00000
;0,45100;-0,02517;-0,00880;0,00000;0,00000
;0,45150;0,00878;-0,00807;0,00000;0,00000
;0,45200;-0,01684;-0,00724;0,00000;0,00000
;0,45250;-0,00723;-0,00636;0,00000;0,00000
;0,45300;-0,06682;-0,00552;0,00000;0,00000
;0,45350;0,05555;-0,00480;0,00000;0,00000
;0,45400;-0,02069;-0,00420;0,00000;0,00000
;0,45450;0,01968;-0,00369;0,00000;0,00000
;0,45500;0,00622;-0,00321;0,00000;0,00000
;0,45550;0,04274;-0,00273;0,00000;0,00000
;0,45600;-0,05080;-0,00221;0,00000;0,00000
;0,45650;0,01135;-0,00168;0,00000;0,00000
;0,45700;0,03313;-0,00117;0,00000;0,00000
;0,45750;-0,00531;-0,00067;0,00000;0,00000
;0,45800;0,02544;-0,00013;0,00000;0,00000
;0,45850;0,02544;0,00045;0,00000;0,00000
;0,45900;0,06132;0,00113;0,00000;0,00000
;0,45950;0,05043;0,00200;0,00000;0,00000
;0,46000;0,00494;0,00310;0,00000;0,00000
;0,46050;0,05363;0,00445;0,00000;0,00000
;0,46100;-0,01172;0,00598;0,00000;0,00000
;0,46150;0,02224;0,00765;0,00000;0,00000
;0,46200;-0,00147;0,00934;0,00000;0,00000
;0,46250;0,04210;0,01099;0,00000;0,00000
;0,46300;-0,02581;0,01256;0,00000;0,00000
;0,46350;0,00878;0,01399;0,00000;0,00000
;0,46400;0,04594;0,01523;0,00000;0,00000
;0,46450;0,11642;0,01633;0,00000;0,00000
;0,46500;0,00878;0,01744;0,00000;0,00000
;0,46550;0,04530;0,01865;0,00000;0,00000
;0,46600;0,04274;0,01995;0,00000;0,00000
;0,46650;0,04979;0,02134;0,00000;0,00000
;0,46700;0,01519;0,02281;0,00000;0,00000
;0,46750;0,02800;0,02430;0,00000;0,00000
;0,46800;0,02096;0,02576;0,00000;0,00000
;0,46850;0,12667;0,02717;0,00000;0,00000
;0,46900;-0,01941;0,02858;0,00000;0,00000
;0,46950;0,12411;0,03003;0,00000;0,00000
;0,47000;0,02800;0,03155;0,00000;0,00000
;0,47050;0,04082;0,03315;0,00000;0,00000
;0,47100;0,03377;0,03479;0,00000;0,00000
;0,47150;0,10168;0,03642;0,00000;0,00000
;0,47200;-0,00019;0,03804;0,00000;0,00000
;0,47250;0,09528;0,03964;0,00000;0,00000
;0,47300;-0,02838;0,04119;0,00000;0,00000
;0,47350;0,08823;0,04260;0,00000;0,00000
;0,47400;-0,04247;0,04383;0,00000;0,00000
;0,47450;0,11065;0,04481;0,00000;0,00000
;0,47500;-0,00980;0,04553;0,00000;0,00000
;0,47550;0,03441;0,04602;0,00000;0,00000
;0,47600;0,02865;0,04624;0,00000;0,00000
;0,47650;0,08054;0,04622;0,00000;0,00000
;0,47700;0,00238;0,04602;0,00000;0,00000
;0,47750;0,06004;0,04569;0,00000;0,00000
;0,47800;-0,03222;0,04521;0,00000;0,00000
;0,47850;0,06324;0,04456;0,00000;0,00000
;0,47900;0,00110;0,04373;0,00000;0,00000
;0,47950;0,09528;0,04276;0,00000;0,00000
;0,48000;0,00110;0,04173;0,00000;0,00000
;0,48050;0,02800;0,04069;0,00000;0,00000
;0,48100;0,06709;0,03967;0,00000;0,00000
;0,48150;0,05107;0,03869;0,00000;0,00000
;0,48200;0,00045;0,03783;0,00000;0,00000
;0,48250;0,11130;0,03709;0,00000;0,00000
;0,48300;-0,03350;0,03650;0,00000;0,00000
;0,48350;0,09912;0,03606;0,00000;0,00000
;0,48400;0,00878;0,03576;0,00000;0,00000
;0,48450;0,00622;0,03557;0,00000;0,00000
;0,48500;-0,02453;0,03541;0,00000;0,00000
;0,48550;0,04723;0,03516;0,00000;0,00000
;0,48600;0,02288;0,03477;0,00000;0,00000
;0,48650;-0,01108;0,03425;0,00000;0,00000
;0,48700;-0,03671;0,03358;0,00000;0,00000
;0,48750;0,05235;0,03266;0,00000;0,00000
;0,48800;-0,00147;0,03152;0,00000;0,00000
;0,48850;-0,00723;0,03020;0,00000;0,00000
;0,48900;-0,01172;0,02871;0,00000;0,00000
;0,48950;0,06709;0,02706;0,00000;0,00000
;0,49000;-0,03350;0,02532;0,00000;0,00000
;0,49050;0,04210;0,02357;0,00000;0,00000
;0,49100;-0,00531;0,02182;0,00000;0,00000
;0,49150;-0,00403;0,02012;0,00000;0,00000
;0,49200;-0,04119;0,01843;0,00000;0,00000
;0,49250;-0,00723;0,01671;0,00000;0,00000
;0,49300;0,05043;0,01492;0,00000;0,00000
;0,49350;0,04915;0,01318;0,00000;0,00000
;0,49400;0,00750;0,01162;0,00000;0,00000
;0,49450;-0,03158;0,01029;0,00000;0,00000
;0,49500;0,09336;0,00918;0,00000;0,00000
;0,49550;0,02608;0,00834;0,00000;0,00000
;0,49600;-0,03671;0,00782;0,00000;0,00000
;0,49650;-0,01877;0,00755;0,00000;0,00000
;0,49700;0,00174;0,00739;0,00000;0,00000
;0,49750;0,01647;0,00726;0,00000;0,00000
;0,49800;0,00942;0,00715;0,00000;0,00000
;0,49850;-0,04503;0,00705;0,00000;0,00000
;0,49900;-0,00916;0,00691;0,00000;0,00000
;0,49950;-0,03094;0,00663;0,00000;0,00000
;0,50000;-0,02069;0,00616;0,00000;0,00000
;0,50050;-0,01556;0,00549;0,00000;0,00000
;0,50100;-0,04760;0,00459;0,00000;0,00000
;0,50150;-0,05657;0,00344;0,00000;0,00000
;0,50200;0,02224;0,00201;0,00000;0,00000
;0,50250;-0,06041;0,00035;0,00000;0,00000
;0,50300;0,02736;-0,00149;0,00000;0,00000
;0,50350;-0,02389;-0,00341;0,00000;0,00000
;0,50400;0,08631;-0,00528;0,00000;0,00000
;0,50450;-0,01236;-0,00695;0,00000;0,00000
;0,50500;0,04210;-0,00827;0,00000;0,00000
;0,50550;0,04594;-0,00917;0,00000;0,00000
;0,50600;0,00622;-0,00958;0,00000;0,00000
;0,50650;0,01455;-0,00950;0,00000;0,00000
;0,50700;0,04787;-0,00897;0,00000;0,00000
;0,50750;-0,02581;-0,00803;0,00000;0,00000
;0,50800;0,03377;-0,00676;0,00000;0,00000
;0,50850;-0,01492;-0,00525;0,00000;0,00000
;0,50900;0,06773;-0,00357;0,00000;0,00000
;0,50950;0,00430;-0,00173;0,00000;0,00000
;0,51000;-0,03350;0,00021;0,00000;0,00000
;0,51050;-0,06041;0,00212;0,00000;0,00000
;0,51100;0,02352;0,00382;0,00000;0,00000
;0,51150;-0,01364;0,00522;0,00000;0,00000
;0,51200;0,07542;0,00633;0,00000;0,00000
;0,51250;0,01647;0,00727;0,00000;0,00000
;0,51300;0,00174;0,00813;0,00000;0,00000
;0,51350;0,00366;0,00893;0,00000;0,00000
;0,51400;0,02416;0,00964;0,00000;0,00000
;0,51450;0,01519;0,01026;0,00000;0,00000
;0,51500;0,02865;0,01083;0,00000;0,00000
;0,51550;-0,02261;0,01136;0,00000;0,00000
;0,51600;0,05491;0,01183;0,00000;0,00000
;0,51650;0,00622;0,01225;0,00000;0,00000
;0,51700;0,02160;0,01266;0,00000;0,00000
;0,51750;-0,03863;0,01305;0,00000;0,00000
;0,51800;0,04274;0,01335;0,00000;0,00000
;0,51850;0,00558;0,01355;0,00000;0,00000
;0,51900;0,05299;0,01370;0,00000;0,00000
;0,51950;0,06324;0,01386;0,00000;0,00000
;0,52000;0,07734;0,01417;0,00000;0,00000
;0,52050;0,02224;0,01473;0,00000;0,00000
;0,52100;0,04466;0,01558;0,00000;0,00000
;0,52150;0,01135;0,01666;0,00000;0,00000
;0,52200;0,11642;0,01795;0,00000;0,00000
;0,52250;-0,00403;0,01944;0,00000;0,00000
;0,52300;0,09207;0,02116;0,00000;0,00000
;0,52350;0,01519;0,02305;0,00000;0,00000
;0,52400;0,08695;0,02509;0,00000;0,00000
;0,52450;0,02288;0,02724;0,00000;0,00000
;0,52500;0,04338;0,02947;0,00000;0,00000
;0,52550;0,02288;0,03168;0,00000;0,00000
;0,52600;0,05620;0,03380;0,00000;0,00000
;0,52650;0,02032;0,03579;0,00000;0,00000
;0,52700;0,03249;0,03759;0,00000;0,00000
;0,52750;0,01583;0,03916;0,00000;0,00000
;0,52800;0,09912;0,04048;0,00000;0,00000
;0,52850;0,04402;0,04159;0,00000;0,00000
;0,52900;0,05812;0,04259;0,00000;0,00000
;0,52950;0,03633;0,04349;0,00000;0,00000
;0,53000;0,09015;0,04433;0,00000;0,00000
;0,53050;-0,00083;0,04512;0,00000;0,00000
;0,53100;0,03505;0,04582;0,00000;0,00000
;0,53150;0,02160;0,04638;0,00000;0,00000
;0,53200;0,06581;0,04675;0,00000;0,00000
;0,53250;0,05684;0,04696;0,00000;0,00000
;0,53300;0,02865;0,04706;0,00000;0,00000
;0,53350;0,01199;0,04706;0,00000;0,00000
;0,53400;0,06773;0,04693;0,00000;0,00000
;0,53450;0,08887;0,04670;0,00000;0,00000
;0,53500;0,03890;0,04648;0,00000;0,00000
;0,53550;-0,01236;0,04629;0,00000;0,00000
;0,53600;0,03697;0,04607;0,00000;0,00000
;0,53650;0,05940;0,04575;0,00000;0,00000
;0,53700;0,01263;0,04535;0,00000;0,00000
;0,53750;0,00430;0,04484;0,00000;0,00000
;0,53800;0,03057;0,04420;0,00000;0,00000
;0,53850;0,06324;0,04342;0,00000;0,00000
;0,53900;0,02608;0,04254;0,00000;0,00000
;0,53950;-0,02517;0,04160;0,00000;0,00000
;0,54000;0,04723;0,04057;0,00000;0,00000
;0,54050;0,04082;0,03943;0,00000;0,00000
;0,54100;0,02544;0,03824;0,00000;0,00000
;0,54150;-0,00659;0,03703;0,00000;0,00000
;0,54200;-0,01684;0,03576;0,00000;0,00000
;0,54250;0,03505;0,03439;0,00000;0,00000
;0,54300;-0,00339;0,03289;0,00000;0,00000
;0,54350;-0,08155;0,03125;0,00000;0,00000
;0,54400;0,03313;0,02940;0,00000;0,00000
;0,54450;-0,01748;0,02730;0,00000;0,00000
;0,54500;-0,01364;0,02499;0,00000;0,00000
;0,54550;-0,02005;0,02250;0,00000;0,00000
;0,54600;-0,01428;0,01986;0,00000;0,00000
;0,54650;0,00494;0,01710;0,00000;0,00000
;0,54700;-0,02517;0,01427;0,00000;0,00000
;0,54750;-0,03286;0,01143;0,00000;0,00000
;0,54800;-0,05913;0,00854;0,00000;0,00000
;0,54850;0,00302;0,00560;0,00000;0,00000
;0,54900;-0,05336;0,00261;0,00000;0,00000
;0,54950;0,02288;-0,00038;0,00000;0,00000
;0,55000;-0,06746;-0,00332;0,00000;0,00000
;0,55050;0,00622;-0,00616;0,00000;0,00000
;0,55100;0,01135;-0,00885;0,00000;0,00000
;0,55150;-0,04568;-0,01132;0,00000;0,00000
;0,55200;-0,02197;-0,01355;0,00000;0,00000
;0,55250;0,00494;-0,01553;0,00000;0,00000
;0,55300;-0,03991;-0,01727;0,00000;0,00000
;0,55350;-0,01172;-0,01875;0,00000;0,00000
;0,55400;-0,04183;-0,02000;0,00000;0,00000
;0,55450;-0,02838;-0,02107;0,00000;0,00000
;0,55500;0,02416;-0,02196;0,00000;0,00000
;0,55550;0,02993;-0,02264;0,00000;0,00000
;0,55600;-0,01748;-0,02300;0,00000;0,00000
;0,55650;0,04146;-0,02299;0,00000;0,00000
;0,55700;0,02352;-0,02260;0,00000;0,00000
;0,55750;0,09400;-0,02174;0,00000;0,00000
