University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;1,36600;0,03728;0,00230;0;0
;1,36650;-0,00950;0,00294;0;0
;1,36700;0,01805;0,00360;0;0
;1,36750;-0,01654;0,00424;0;0
;1,36800;0,10903;0,00487;0;0
;1,36850;0,00396;0,00558;0;0
;1,36900;0,03792;0,00646;0;0
;1,36950;-0,00885;0,00748;0;0
;1,37000;0,02574;0,00860;0;0
;1,37050;-0,00053;0,00975;0;0
;1,37100;0,02831;0,01089;0;0
;1,37150;-0,02743;0,01196;0;0
;1,37200;0,06547;0,01293;0;0
;1,37250;0,02382;0,01382;0;0
;1,37300;0,06418;0,01469;0;0
;1,37350;-0,02679;0,01559;0;0
;1,37400;0,03407;0,01649;0;0
;1,37450;-0,01270;0,01733;0;0
;1,37500;0,06931;0,01808;0;0
;1,37550;-0,03000;0,01875;0;0
;1,37600;0,02190;0,01932;0;0
;1,37650;-0,04217;0,01973;0;0
;1,37700;0,02767;0,01991;0;0
;1,37750;-0,00885;0,01985;0;0
;1,37800;0,05073;0,01957;0;0
;1,37850;0,01677;0,01914;0;0
;1,37900;0,04881;0,01867;0;0
;1,37950;0,00716;0,01822;0;0
;1,38000;0,06739;0,01785;0;0
;1,38050;0,02895;0,01762;0;0
;1,38100;0,02254;0,01758;0;0
;1,38150;-0,00757;0,01771;0;0
;1,38200;0,05201;0,01795;0;0
;1,38250;-0,00565;0,01827;0;0
;1,38300;-0,02039;0,01861;0;0
;1,38350;0,06547;0,01891;0;0
;1,38400;0,03471;0,01917;0;0
;1,38450;-0,02423;0,01944;0;0
;1,38500;0,00780;0,01968;0;0
;1,38550;0,00909;0,01983;0;0
;1,38600;0,06675;0,01987;0;0
;1,38650;-0,01206;0,01985;0;0
;1,38700;0,03663;0,01983;0;0
;1,38750;-0,04794;0,01976;0;0
;1,38800;0,01934;0,01959;0;0
;1,38850;-0,01846;0,01926;0;0
;1,38900;0,02446;0,01876;0;0
;1,38950;0,00076;0,01810;0;0
;1,39000;0,08661;0,01735;0;0
;1,39050;-0,03320;0,01662;0;0
;1,39100;0,00973;0,01594;0;0
;1,39150;-0,03384;0,01527;0;0
;1,39200;-0,00757;0,01453;0;0
;1,39250;-0,03640;0,01367;0;0
;1,39300;-0,01078;0,01263;0;0
;1,39350;-0,00309;0,01140;0;0
;1,39400;-0,03128;0,00999;0;0
;1,39450;0,01229;0,00844;0;0
;1,39500;-0,00245;0,00678;0;0
;1,39550;0,00652;0,00511;0;0
;1,39600;0,06483;0,00350;0;0
;1,39650;0,01037;0,00210;0;0
;1,39700;0,04817;0,00100;0;0
;1,39750;-0,03064;0,00026;0;0
;1,39800;-0,00437;-0,00017;0;0
;1,39850;-0,01334;-0,00038;0;0
;1,39900;0,02126;-0,00044;0;0
;1,39950;-0,03704;-0,00041;0;0
;1,40000;0,01229;-0,00032;0;0
;1,40050;-0,01782;-0,00023;0;0
;1,40100;0,01741;-0,00015;0;0
;1,40150;0,04881;-0,00005;0;0
;1,40200;-0,00565;0,00012;0;0
;1,40250;-0,00245;0,00041;0;0
;1,40300;0,01165;0,00077;0;0
;1,40350;-0,01078;0,00118;0;0
;1,40400;-0,00950;0,00161;0;0
;1,40450;-0,09727;0,00195;0;0
;1,40500;-0,02808;0,00207;0;0
;1,40550;-0,07485;0,00183;0;0
;1,40600;0,00396;0,00115;0;0
;1,40650;-0,01462;0,00007;0;0
;1,40700;-0,02295;-0,00131;0;0
;1,40750;-0,03256;-0,00291;0;0
;1,40800;-0,02936;-0,00468;0;0
;1,40850;-0,02872;-0,00659;0;0
;1,40900;-0,03640;-0,00860;0;0
;1,40950;0,02062;-0,01066;0;0
;1,41000;0,03279;-0,01265;0;0
;1,41050;-0,05498;-0,01444;0;0
;1,41100;-0,03704;-0,01600;0;0
;1,41150;0,01741;-0,01737;0;0
;1,41200;-0,03448;-0,01855;0;0
;1,41250;-0,07485;-0,01955;0;0
;1,41300;-0,05306;-0,02045;0;0
;1,41350;0,00140;-0,02137;0;0
;1,41400;-0,05306;-0,02229;0;0
;1,41450;-0,04922;-0,02322;0;0
;1,41500;-0,00437;-0,02417;0;0
;1,41550;-0,06011;-0,02512;0;0
;1,41600;0,01677;-0,02606;0;0
;1,41650;0,00588;-0,02690;0;0
;1,41700;-0,03320;-0,02757;0;0
;1,41750;-0,06075;-0,02804;0;0
;1,41800;0,03279;-0,02836;0;0
;1,41850;-0,05947;-0,02853;0;0
;1,41900;0,00460;-0,02854;0;0
;1,41950;-0,02039;-0,02842;0;0
;1,42000;-0,06588;-0,02817;0;0
;1,42050;-0,05627;-0,02787;0;0
;1,42100;-0,04858;-0,02765;0;0
;1,42150;-0,00950;-0,02755;0;0
;1,42200;-0,02808;-0,02757;0;0
;1,42250;-0,04217;-0,02767;0;0
;1,42300;-0,05370;-0,02784;0;0
;1,42350;-0,00373;-0,02809;0;0
;1,42400;-0,03640;-0,02841;0;0
;1,42450;-0,02167;-0,02875;0;0
;1,42500;-0,02615;-0,02908;0;0
;1,42550;0,00652;-0,02936;0;0
;1,42600;-0,03128;-0,02955;0;0
;1,42650;0,02382;-0,02960;0;0
;1,42700;-0,01846;-0,02945;0;0
;1,42750;0,04368;-0,02906;0;0
;1,42800;-0,02295;-0,02838;0;0
;1,42850;-0,00950;-0,02740;0;0
;1,42900;0,00460;-0,02618;0;0
;1,42950;-0,01782;-0,02477;0;0
;1,43000;-0,03000;-0,02322;0;0
;1,43050;0,00460;-0,02162;0;0
;1,43100;-0,02936;-0,02002;0;0
;1,43150;-0,03256;-0,01848;0;0
;1,43200;-0,04794;-0,01707;0;0
;1,43250;0,02126;-0,01588;0;0
;1,43300;-0,01782;-0,01488;0;0
;1,43350;-0,01334;-0,01404;0;0
;1,43400;-0,01398;-0,01334;0;0
;1,43450;0,03599;-0,01275;0;0
;1,43500;-0,02551;-0,01222;0;0
;1,43550;0,07572;-0,01166;0;0
;1,43600;-0,03384;-0,01101;0;0
;1,43650;0,01870;-0,01023;0;0
;1,43700;-0,02359;-0,00935;0;0
;1,43750;0,01101;-0,00842;0;0
;1,43800;-0,04730;-0,00749;0;0
;1,43850;0,06995;-0,00660;0;0
;1,43900;-0,05883;-0,00574;0;0
;1,43950;0,00396;-0,00493;0;0
;1,44000;-0,02808;-0,00421;0;0
;1,44050;0,03023;-0,00363;0;0
;1,44100;-0,03448;-0,00317;0;0
;1,44150;0,00204;-0,00281;0;0
;1,44200;-0,01654;-0,00257;0;0
;1,44250;0,06547;-0,00243;0;0
;1,44300;0,01229;-0,00229;0;0
;1,44350;0,02638;-0,00204;0;0
;1,44400;-0,01206;-0,00165;0;0
;1,44450;0,03920;-0,00113;0;0
;1,44500;-0,04409;-0,00050;0;0
;1,44550;0,06162;0,00020;0;0
;1,44600;-0,02872;0,00094;0;0
;1,44650;0,04432;0,00173;0;0
;1,44700;-0,04666;0,00254;0;0
;1,44750;0,03984;0,00332;0;0
;1,44800;-0,02359;0,00403;0;0
;1,44850;0,03920;0,00468;0;0
;1,44900;-0,00693;0,00527;0;0
;1,44950;0,05906;0,00583;0;0
;1,45000;0,01998;0,00641;0;0
;1,45050;0,04432;0,00708;0;0
;1,45100;-0,00501;0,00787;0;0
;1,45150;0,07187;0,00877;0;0
;1,45200;-0,02167;0,00978;0;0
;1,45250;-0,00821;0,01086;0;0
;1,45300;0,00780;0,01190;0;0
;1,45350;0,06098;0,01284;0;0
;1,45400;-0,02231;0,01371;0;0
;1,45450;0,04753;0,01451;0;0
;1,45500;-0,03512;0,01523;0;0
;1,45550;0,00204;0,01581;0;0
;1,45600;0,01421;0,01620;0;0
;1,45650;0,06226;0,01641;0;0
;1,45700;-0,00757;0,01653;0;0
;1,45750;0,02702;0,01659;0;0
;1,45800;0,00973;0,01662;0;0
;1,45850;0,03792;0,01662;0;0
;1,45900;0,03407;0,01663;0;0
;1,45950;0,05778;0,01672;0;0
;1,46000;0,00780;0,01692;0;0
;1,46050;0,01229;0,01726;0;0
;1,46100;0,01165;0,01767;0;0
;1,46150;0,02510;0,01811;0;0
;1,46200;-0,01142;0,01853;0;0
;1,46250;0,04625;0,01891;0;0
;1,46300;0,02190;0,01923;0;0
;1,46350;0,03984;0,01954;0;0
;1,46400;-0,01142;0,01984;0;0
;1,46450;0,04560;0,02014;0;0
;1,46500;-0,00693;0,02040;0;0
;1,46550;0,01870;0,02061;0;0
;1,46600;-0,04473;0,02072;0;0
;1,46650;-0,02295;0,02064;0;0
;1,46700;-0,03128;0,02027;0;0
;1,46750;0,04240;0,01956;0;0
;1,46800;-0,02167;0,01856;0;0
;1,46850;-0,00821;0,01734;0;0
;1,46900;-0,10240;0,01589;0;0
;1,46950;0,04048;0,01414;0;0
;1,47000;-0,04345;0,01211;0;0
;1,47050;0,02767;0,00987;0;0
;1,47100;0,03599;0,00755;0;0
;1,47150;0,03856;0,00533;0;0
;1,47200;0,02254;0,00335;0;0
;1,47250;0,00909;0,00172;0;0
;1,47300;0,01741;0,00048;0;0
;1,47350;0,00588;-0,00040;0;0
;1,47400;0,02574;-0,00093;0;0
;1,47450;0,00524;-0,00113;0;0
;1,47500;0,02574;-0,00103;0;0
;1,47550;-0,00181;-0,00065;0;0
;1,47600;-0,02423;-0,00007;0;0
;1,47650;-0,01398;0,00061;0;0
;1,47700;-0,00181;0,00129;0;0
;1,47750;0,03728;0,00191;0;0
;1,47800;0,00524;0,00251;0;0
;1,47850;-0,00565;0,00310;0;0
;1,47900;-0,04666;0,00365;0;0
;1,47950;0,03920;0,00409;0;0
;1,48000;-0,04345;0,00439;0;0
;1,48050;-0,00181;0,00453;0;0
;1,48100;-0,03320;0,00448;0;0
;1,48150;0,01421;0,00423;0;0
;1,48200;-0,03064;0,00378;0;0
;1,48250;-0,03640;0,00315;0;0
;1,48300;-0,08702;0,00229;0;0
;1,48350;-0,01398;0,00111;0;0
;1,48400;0,02190;-0,00039;0;0
;1,48450;-0,03576;-0,00210;0;0
;1,48500;-0,02039;-0,00392;0;0
;1,48550;-0,05306;-0,00582;0;0
;1,48600;-0,02872;-0,00779;0;0
;1,48650;0,03599;-0,00981;0;0
;1,48700;-0,04281;-0,01178;0;0
;1,48750;-0,02808;-0,01363;0;0
;1,48800;-0,03640;-0,01535;0;0
;1,48850;-0,06716;-0,01699;0;0
;1,48900;-0,03448;-0,01860;0;0
;1,48950;-0,08125;-0,02024;0;0
;1,49000;0,02382;-0,02192;0;0
;1,49050;-0,02359;-0,02360;0;0
;1,49100;-0,05114;-0,02517;0;0
;1,49150;-0,06011;-0,02664;0;0
;1,49200;-0,04089;-0,02804;0;0
;1,49250;-0,07485;-0,02942;0;0
;1,49300;-0,01270;-0,03081;0;0
;1,49350;-0,02936;-0,03218;0;0
;1,49400;-0,00309;-0,03346;0;0
;1,49450;-0,02103;-0,03457;0;0
;1,49500;-0,07164;-0,03547;0;0
;1,49550;-0,01270;-0,03617;0;0
;1,49600;-0,00245;-0,03670;0;0
;1,49650;-0,04922;-0,03704;0;0
;1,49700;-0,00309;-0,03716;0;0
;1,49750;-0,06716;-0,03709;0;0
;1,49800;-0,06459;-0,03689;0;0
;1,49850;-0,03064;-0,03667;0;0
;1,49900;0,03599;-0,03645;0;0
;1,49950;-0,04153;-0,03616;0;0
;1,50000;0,01357;-0,03571;0;0
;1,50050;-0,02808;-0,03508;0;0
;1,50100;-0,01270;-0,03428;0;0
;1,50150;-0,06267;-0,03333;0;0
;1,50200;0,00140;-0,03231;0;0
;1,50250;-0,06844;-0,03129;0;0
;1,50300;-0,00309;-0,03030;0;0
;1,50350;-0,02103;-0,02939;0;0
;1,50400;-0,04601;-0,02854;0;0
;1,50450;-0,04089;-0,02778;0;0
;1,50500;-0,00693;-0,02714;0;0
;1,50550;0,00012;-0,02662;0;0
;1,50600;0,01037;-0,02612;0;0
;1,50650;-0,06203;-0,02559;0;0
;1,50700;0,04304;-0,02503;0;0
;1,50750;-0,04345;-0,02441;0;0
;1,50800;-0,01078;-0,02373;0;0
;1,50850;-0,00501;-0,02301;0;0
;1,50900;0,01613;-0,02223;0;0
;1,50950;-0,00693;-0,02138;0;0
;1,51000;0,02574;-0,02040;0;0
;1,51050;-0,03512;-0,01929;0;0
;1,51100;0,03920;-0,01807;0;0
;1,51150;-0,05050;-0,01676;0;0
;1,51200;0,01741;-0,01540;0;0
;1,51250;-0,00950;-0,01404;0;0
;1,51300;0,06034;-0,01267;0;0
;1,51350;-0,04601;-0,01126;0;0
;1,51400;0,02767;-0,00981;0;0
;1,51450;-0,00950;-0,00837;0;0
;1,51500;0,06034;-0,00692;0;0
;1,51550;-0,05498;-0,00547;0;0
;1,51600;0,05778;-0,00401;0;0
;1,51650;-0,03704;-0,00259;0;0
;1,51700;0,00076;-0,00125;0;0
;1,51750;0,03151;-0,00001;0;0
;1,51800;0,03599;0,00113;0;0
;1,51850;-0,01526;0,00224;0;0
;1,51900;0,01485;0,00331;0;0
;1,51950;0,02382;0,00432;0;0
;1,52000;0,09045;0,00532;0;0
;1,52050;-0,03128;0,00638;0;0
;1,52100;0,02831;0,00752;0;0
;1,52150;-0,03192;0,00867;0;0
;1,52200;-0,00821;0,00973;0;0
;1,52250;-0,01846;0,01060;0;0
;1,52300;0,04048;0,01123;0;0
;1,52350;0,00396;0,01165;0;0
;1,52400;0,01037;0,01191;0;0
;1,52450;0,03792;0,01205;0;0
;1,52500;0,02190;0,01214;0;0
;1,52550;0,00460;0,01222;0;0
;1,52600;0,08789;0,01234;0;0
;1,52650;-0,01398;0,01256;0;0
;1,52700;0,04240;0,01291;0;0
;1,52750;-0,00693;0,01337;0;0
;1,52800;0,00204;0,01389;0;0
;1,52850;-0,04217;0,01438;0;0
;1,52900;0,07508;0,01475;0;0
;1,52950;-0,02103;0,01501;0;0
;1,53000;0,04176;0,01519;0;0
;1,53050;-0,00181;0,01532;0;0
;1,53100;0,07123;0,01542;0;0
;1,53150;-0,01078;0,01554;0;0
;1,53200;0,00076;0,01570;0;0
;1,53250;-0,02167;0,01584;0;0
;1,53300;0,04689;0,01588;0;0
;1,53350;-0,04730;0,01583;0;0
;1,53400;0,01998;0,01564;0;0
;1,53450;0,01998;0,01531;0;0
;1,53500;0,05906;0,01488;0;0
;1,53550;0,01741;0,01448;0;0
;1,53600;0,03087;0,01417;0;0
;1,53650;0,03215;0,01400;0;0
;1,53700;0,07444;0,01400;0;0
;1,53750;0,01037;0,01424;0;0
;1,53800;0,01677;0,01471;0;0
;1,53850;-0,00885;0,01536;0;0
;1,53900;0,02895;0,01607;0;0
;1,53950;-0,02679;0,01677;0;0
;1,54000;0,00460;0,01738;0;0
;1,54050;-0,01398;0,01782;0;0
;1,54100;0,02510;0,01805;0;0
;1,54150;-0,01398;0,01806;0;0
;1,54200;0,04048;0,01788;0;0
;1,54250;-0,01334;0,01754;0;0
;1,54300;-0,00117;0,01708;0;0
;1,54350;-0,00181;0,01647;0;0
;1,54400;0,01101;0,01574;0;0
;1,54450;0,02702;0,01490;0;0
;1,54500;0,02895;0,01404;0;0
;1,54550;0,01805;0,01323;0;0
;1,54600;-0,02936;0,01249;0;0
;1,54650;0,00780;0,01181;0;0
;1,54700;0,01613;0,01115;0;0
;1,54750;0,01485;0,01050;0;0
;1,54800;0,02510;0,00991;0;0
;1,54850;-0,00373;0,00942;0;0
;1,54900;0,04881;0,00903;0;0
;1,54950;-0,00373;0,00877;0;0
;1,55000;-0,02167;0,00864;0;0
;1,55050;0,07764;0,00859;0;0
;1,55100;-0,02679;0,00863;0;0
;1,55150;-0,02103;0,00876;0;0
;1,55200;0,02510;0,00889;0;0
;1,55250;-0,00885;0,00899;0;0
;1,55300;0,01549;0,00905;0;0
;1,55350;0,01421;0,00906;0;0
;1,55400;0,03343;0,00907;0;0
;1,55450;-0,06203;0,00907;0;0
;1,55500;-0,00181;0,00902;0;0
;1,55550;-0,02615;0,00881;0;0
;1,55600;-0,00885;0,00841;0;0
;1,55650;-0,04922;0,00780;0;0
;1,55700;-0,05498;0,00691;0;0
;1,55750;-0,04345;0,00569;0;0
;1,55800;-0,03512;0,00410;0;0
;1,55850;-0,02679;0,00216;0;0
;1,55900;-0,05178;-0,00008;0;0
;1,55950;0,03343;-0,00255;0;0
;1,56000;0,00844;-0,00511;0;0
;1,56050;-0,04666;-0,00761;0;0
;1,56100;-0,06588;-0,00998;0;0
;1,56150;-0,01334;-0,01229;0;0
;1,56200;-0,06844;-0,01456;0;0
;1,56250;-0,01462;-0,01679;0;0
;1,56300;-0,03128;-0,01897;0;0
;1,56350;0,00524;-0,02105;0;0
;1,56400;-0,04922;-0,02296;0;0
;1,56450;-0,03448;-0,02467;0;0
;1,56500;-0,07741;-0,02621;0;0
;1,56550;-0,01590;-0,02766;0;0
;1,56600;0,02767;-0,02900;0;0
;1,56650;-0,06780;-0,03016;0;0
;1,56700;-0,03128;-0,03111;0;0
;1,56750;-0,07933;-0,03191;0;0
;1,56800;-0,04473;-0,03264;0;0
;1,56850;-0,02551;-0,03337;0;0
;1,56900;-0,02808;-0,03409;0;0
;1,56950;-0,01078;-0,03474;0;0
;1,57000;-0,04473;-0,03528;0;0
;1,57050;-0,06395;-0,03571;0;0
;1,57100;-0,04794;-0,03608;0;0
;1,57150;0,03279;-0,03642;0;0
;1,57200;-0,07292;-0,03668;0;0
;1,57250;-0,05306;-0,03683;0;0
;1,57300;-0,02295;-0,03694;0;0
;1,57350;0,00588;-0,03700;0;0
;1,57400;-0,09086;-0,03699;0;0
;1,57450;0,03535;-0,03690;0;0
;1,57500;-0,01975;-0,03672;0;0
;1,57550;-0,03000;-0,03637;0;0
;1,57600;-0,02872;-0,03587;0;0
;1,57650;-0,02743;-0,03524;0;0
;1,57700;-0,03320;-0,03452;0;0
;1,57750;0,01037;-0,03374;0;0
;1,57800;-0,03000;-0,03288;0;0
;1,57850;0,03279;-0,03192;0;0
;1,57900;-0,03192;-0,03082;0;0
;1,57950;0,00973;-0,02957;0;0
;1,58000;0,00844;-0,02816;0;0
;1,58050;-0,00373;-0,02661;0;0
;1,58100;-0,07933;-0,02494;0;0
;1,58150;0,02190;-0,02327;0;0
;1,58200;-0,03704;-0,02167;0;0
;1,58250;0,06162;-0,02014;0;0
;1,58300;-0,02936;-0,01863;0;0
;1,58350;0,04368;-0,01710;0;0
;1,58400;-0,04922;-0,01552;0;0
;1,58450;-0,00501;-0,01395;0;0
;1,58500;-0,03000;-0,01247;0;0
;1,58550;-0,02039;-0,01114;0;0
;1,58600;0,05009;-0,00998;0;0
;1,58650;0,07123;-0,00890;0;0
;1,58700;-0,02936;-0,00777;0;0
;1,58750;0,04689;-0,00653;0;0
;1,58800;-0,03640;-0,00520;0;0
;1,58850;-0,00950;-0,00384;0;0
;1,58900;-0,03256;-0,00256;0;0
;1,58950;0,06226;-0,00142;0;0
;1,59000;-0,00501;-0,00039;0;0
;1,59050;-0,00053;0,00057;0;0
;1,59100;-0,01590;0,00146;0;0
;1,59150;0,02831;0,00224;0;0
;1,59200;0,00716;0,00292;0;0
;1,59250;0,00204;0,00352;0;0
;1,59300;-0,03512;0,00405;0;0
;1,59350;0,04625;0,00447;0;0
;1,59400;-0,00950;0,00478;0;0
;1,59450;0,03087;0,00504;0;0
;1,59500;-0,02872;0,00525;0;0
;1,59550;0,02190;0,00542;0;0
;1,59600;0,00012;0,00554;0;0
;1,59650;0,06547;0,00564;0;0
;1,59700;0,02702;0,00580;0;0
;1,59750;0,03663;0,00612;0;0
;1,59800;0,01357;0,00662;0;0
;1,59850;0,00140;0,00730;0;0
;1,59900;-0,02615;0,00807;0;0
;1,59950;0,00012;0,00883;0;0
;1,60000;-0,00885;0,00949;0;0
;1,60050;0,02190;0,00999;0;0
;1,60100;0,01934;0,01036;0;0
;1,60150;0,02254;0,01064;0;0
;1,60200;0,00909;0,01086;0;0
;1,60250;0,01998;0,01107;0;0
;1,60300;-0,03256;0,01124;0;0
;1,60350;0,03407;0,01134;0;0
;1,60400;0,00076;0,01136;0;0
;1,60450;0,04304;0,01134;0;0
;1,60500;-0,02872;0,01130;0;0
;1,60550;0,05778;0,01126;0;0
;1,60600;-0,03769;0,01121;0;0
;1,60650;0,03663;0,01116;0;0
;1,60700;0,01037;0,01110;0;0
;1,60750;0,00973;0,01103;0;0
;1,60800;-0,03448;0,01096;0;0
;1,60850;0,03535;0,01084;0;0
;1,60900;-0,02551;0,01065;0;0
;1,60950;0,02895;0,01039;0;0
;1,61000;-0,06844;0,01004;0;0
;1,61050;0,05522;0,00957;0;0
;1,61100;-0,03576;0,00898;0;0
;1,61150;0,01037;0,00830;0;0
;1,61200;-0,01846;0,00754;0;0
;1,61250;0,04945;0,00672;0;0
;1,61300;0,02895;0,00591;0;0
;1,61350;0,05265;0,00526;0;0
;1,61400;0,02510;0,00484;0;0
;1,61450;0,04048;0,00473;0;0
;1,61500;-0,01975;0,00493;0;0
;1,61550;0,05137;0,00539;0;0
;1,61600;-0,04089;0,00604;0;0
;1,61650;-0,00437;0,00679;0;0
;1,61700;-0,03833;0,00750;0;0
;1,61750;-0,00950;0,00806;0;0
;1,61800;-0,03128;0,00838;0;0
;1,61850;0,06290;0,00845;0;0
;1,61900;-0,05242;0,00831;0;0
;1,61950;-0,00501;0,00801;0;0
;1,62000;0,02510;0,00752;0;0
;1,62050;0,04817;0,00693;0;0
;1,62100;0,00204;0,00635;0;0
;1,62150;-0,01526;0,00585;0;0
;1,62200;0,01101;0,00541;0;0
;1,62250;0,06611;0,00504;0;0
;1,62300;0,04048;0,00483;0;0
;1,62350;0,02638;0,00488;0;0
;1,62400;-0,01206;0,00520;0;0
;1,62450;0,01934;0,00573;0;0
;1,62500;0,00204;0,00640;0;0
;1,62550;-0,03000;0,00713;0;0
;1,62600;-0,05050;0,00780;0;0
;1,62650;-0,02808;0,00826;0;0
;1,62700;-0,06588;0,00839;0;0
;1,62750;0,07572;0,00813;0;0
;1,62800;-0,01078;0,00757;0;0
;1,62850;-0,04473;0,00683;0;0
;1,62900;-0,00821;0,00591;0;0
;1,62950;0,01805;0,00482;0;0
;1,63000;-0,02423;0,00362;0;0
;1,63050;-0,03320;0,00235;0;0
;1,63100;0,02318;0,00102;0;0
;1,63150;-0,02487;-0,00034;0;0
;1,63200;0,01421;-0,00167;0;0
;1,63250;-0,06075;-0,00296;0;0
;1,63300;-0,02679;-0,00422;0;0
;1,63350;-0,03961;-0,00553;0;0
;1,63400;-0,01846;-0,00691;0;0
;1,63450;-0,02872;-0,00836;0;0
;1,63500;-0,02872;-0,00986;0;0
;1,63550;-0,03833;-0,01140;0;0
;1,63600;0,01037;-0,01296;0;0
;1,63650;-0,00821;-0,01448;0;0
;1,63700;-0,01206;-0,01588;0;0
;1,63750;-0,04217;-0,01712;0;0
;1,63800;-0,05563;-0,01822;0;0
;1,63850;-0,01398;-0,01926;0;0
;1,63900;-0,06139;-0,02027;0;0
;1,63950;-0,06908;-0,02130;0;0
;1,64000;-0,02487;-0,02242;0;0
;1,64050;-0,02103;-0,02362;0;0
;1,64100;0,01293;-0,02484;0;0
;1,64150;-0,04281;-0,02598;0;0
;1,64200;-0,05498;-0,02699;0;0
;1,64250;-0,04089;-0,02792;0;0
;1,64300;-0,02359;-0,02881;0;0
;1,64350;-0,07421;-0,02966;0;0
;1,64400;-0,02615;-0,03051;0;0
;1,64450;-0,00501;-0,03135;0;0
;1,64500;0,01165;-0,03211;0;0
;1,64550;-0,03320;-0,03270;0;0
;1,64600;0,00524;-0,03305;0;0
;1,64650;-0,03384;-0,03315;0;0
;1,64700;-0,01334;-0,03301;0;0
;1,64750;-0,00885;-0,03265;0;0
;1,64800;0,01357;-0,03206;0;0
;1,64850;-0,02936;-0,03124;0;0
;1,64900;0,00588;-0,03021;0;0
;1,64950;-0,06395;-0,02901;0;0
;1,65000;-0,02679;-0,02773;0;0
;1,65050;-0,01718;-0,02647;0;0
;1,65100;0,03343;-0,02527;0;0
;1,65150;-0,02808;-0,02406;0;0
;1,65200;0,02959;-0,02282;0;0
;1,65250;-0,06459;-0,02152;0;0
;1,65300;-0,00501;-0,02024;0;0
;1,65350;-0,04537;-0,01904;0;0
;1,65400;0,02574;-0,01796;0;0
;1,65450;-0,04281;-0,01700;0;0
;1,65500;0,04945;-0,01613;0;0
;1,65550;-0,02231;-0,01530;0;0
;1,65600;-0,01526;-0,01447;0;0
;1,65650;0,01229;-0,01365;0;0
;1,65700;0,02510;-0,01282;0;0
;1,65750;-0,00501;-0,01194;0;0
;1,65800;0,04176;-0,01097;0;0
;1,65850;-0,02808;-0,00990;0;0
;1,65900;0,03407;-0,00873;0;0
;1,65950;-0,01526;-0,00748;0;0
;1,66000;0,01741;-0,00620;0;0
;1,66050;-0,01654;-0,00490;0;0
;1,66100;-0,00053;-0,00364;0;0
;1,66150;-0,00437;-0,00246;0;0
;1,66200;0,04368;-0,00137;0;0
;1,66250;-0,06395;-0,00036;0;0
;1,66300;0,00012;0,00051;0;0
;1,66350;-0,01975;0,00119;0;0
;1,66400;0,07315;0,00166;0;0
;1,66450;-0,08317;0,00200;0;0
;1,66500;0,02702;0,00220;0;0
;1,66550;-0,02103;0,00225;0;0
;1,66600;0,01870;0,00215;0;0
;1,66650;0,03279;0,00197;0;0
;1,66700;0,00268;0,00177;0;0
;1,66750;-0,03256;0,00162;0;0
;1,66800;0,07187;0,00150;0;0
;1,66850;-0,01590;0,00144;0;0
;1,66900;0,03663;0,00151;0;0
;1,66950;0,05201;0,00173;0;0
;1,67000;0,06675;0,00218;0;0
;1,67050;-0,02808;0,00293;0;0
;1,67100;0,02062;0,00393;0;0
;1,67150;0,01229;0,00509;0;0
;1,67200;0,02190;0,00633;0;0
;1,67250;-0,01718;0,00761;0;0
;1,67300;0,03792;0,00887;0;0
;1,67350;0,03663;0,01008;0;0
;1,67400;0,01101;0,01126;0;0
;1,67450;-0,05050;0,01240;0;0
;1,67500;0,00204;0,01337;0;0
;1,67550;-0,04601;0,01407;0;0
;1,67600;0,07123;0,01444;0;0
;1,67650;-0,00245;0,01455;0;0
;1,67700;0,08789;0,01452;0;0
;1,67750;-0,01846;0,01446;0;0
;1,67800;0,04176;0,01444;0;0
;1,67850;-0,01270;0,01446;0;0
;1,67900;0,07251;0,01453;0;0
;1,67950;-0,01590;0,01465;0;0
;1,68000;0,04625;0,01486;0;0
;1,68050;-0,02359;0,01512;0;0
;1,68100;0,01677;0,01539;0;0
;1,68150;-0,02615;0,01561;0;0
;1,68200;0,01037;0,01570;0;0
;1,68250;-0,03704;0,01563;0;0
;1,68300;0,05714;0,01536;0;0
;1,68350;0,00652;0,01494;0;0
;1,68400;0,02510;0,01446;0;0
;1,68450;0,03663;0,01397;0;0
;1,68500;0,09366;0,01358;0;0
;1,68550;0,04176;0,01341;0;0
;1,68600;0,05522;0,01359;0;0
;1,68650;-0,03512;0,01410;0;0
;1,68700;0,02510;0,01484;0;0
;1,68750;-0,00885;0,01568;0;0
;1,68800;-0,01526;0,01651;0;0
;1,68850;-0,00565;0,01721;0;0
;1,68900;0,06995;0,01774;0;0
;1,68950;-0,07805;0,01810;0;0
;1,69000;-0,01911;0,01824;0;0
;1,69050;-0,01590;0,01805;0;0
;1,69100;0,05457;0,01753;0;0
;1,69150;-0,02487;0,01674;0;0
;1,69200;0,01485;0,01579;0;0
;1,69250;-0,00309;0,01469;0;0
;1,69300;0,02638;0,01352;0;0
;1,69350;-0,02039;0,01230;0;0
;1,69400;0,06354;0,01111;0;0
;1,69450;-0,00117;0,01000;0;0
;1,69500;0,04689;0,00906;0;0
;1,69550;-0,01526;0,00833;0;0
;1,69600;0,04881;0,00780;0;0
;1,69650;0,01165;0,00750;0;0
;1,69700;0,00012;0,00740;0;0
;1,69750;-0,00373;0,00748;0;0
;1,69800;0,05457;0,00768;0;0
